model_name,z_dim,batch_size,epochs,lr_rate,weight_decay,test_rec_loss,test_kl_loss,test_total_loss,sglf_rec_loss,sglf_kl_loss,sglf_total_loss,bbh_rec_loss,bbh_kl_loss,bbh_total_loss
VAE_b,20,32,10,3e-05,,389.42352294921875,7.7914886474609375,397.21502685546875,389.56744384765625,7.749115467071533,397.3165588378906,396.69622802734375,5.376135349273682,402.0723571777344
VAE_wd,20,32,10,3e-05,1e-05,383.8629455566406,11.913389205932617,395.7763366699219,368.2243957519531,16.53609275817871,384.760498046875,392.8199157714844,8.87240219116211,401.69232177734375
VAE_increased_batch,20,64,10,3e-05,,399.91009521484375,0.3650619685649872,400.275146484375,399.9189453125,0.4518054127693176,400.3707580566406,400.4646301269531,0.3817208409309387,400.8463439941406
VAE_increased_zdim_40,40,32,10,3e-05,,379.9299621582031,14.93677806854248,394.8667297363281,394.5829162597656,10.153532028198242,404.7364501953125,397.6669616699219,9.129613876342773,406.79656982421875
VAE_increased_zdim_80,80,32,10,3e-05,,379.2956848144531,15.763386726379395,395.05908203125,388.15185546875,12.728228569030762,400.8800964355469,397.78326416015625,9.046676635742188,406.8299560546875
VAE_increased_zdim_40_low_lr,40,32,10,3e-06,,401.1209716796875,23.088228225708008,424.2091979980469,401.06414794921875,23.55153465270996,424.6156921386719,401.53582763671875,23.451555252075195,424.9873962402344
VAE_increased_zdim_40_high_lr,40,32,10,0.0003,,363.17919921875,26.254362106323242,389.4335632324219,346.6080322265625,31.694713592529297,378.302734375,376.77398681640625,21.946144104003906,398.7201232910156
VAE_increased_zdim_30,30,32,10,3e-05,,381.19415283203125,13.91157341003418,395.105712890625,379.30413818359375,14.781594276428223,394.0857238769531,398.5970764160156,8.251639366149902,406.8487243652344
VAE_increased_zdim_40_wd,40,32,10,3e-05,1e-05,400.1908264160156,0.03198055922985077,400.2228088378906,400.1564025878906,0.03428563475608826,400.190673828125,400.63653564453125,0.03246427699923515,400.66900634765625
